FREQ,TIME_FORMAT,TIME_PERIOD,NACE_R2,NA_ITEM,GEO,OBS_VALUE,UNIT,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,NACE_R2_DESC,NA_ITEM_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2011,C_HTC,B1G,IT,7.29735115416831480801126837970957722668,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Italy
A,P1Y,2011,C_HTC,B1G,IT,17101.7,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Italy
A,P1Y,2011,C_HTC,B1G,IT,17101.7,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Italy
A,P1Y,2011,C_HTC,B1G,LT,0.7088174910201085742449976774614476329609,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Lithuania
A,P1Y,2011,C_HTC,B1G,LT,3.47368238135784662971136636140893530505,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Lithuania
A,P1Y,2011,C_HTC,B1G,LT,199.9,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Lithuania
A,P1Y,2011,C_HTC,B1G,LT,199.9,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Lithuania
A,P1Y,2011,C_HTC,B1G,LU,,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Luxembourg
A,P1Y,2011,C_HTC,B1G,LU,,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Luxembourg
A,P1Y,2011,C_HTC,B1G,LU,,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Luxembourg
A,P1Y,2011,C_HTC,B1G,LU,,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Luxembourg
A,P1Y,2011,C_HTC,B1G,LV,0.8368084976767626421217608976169510486412,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Latvia
A,P1Y,2011,C_HTC,B1G,LV,6.33994881047287374648596483866907229472,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Latvia
A,P1Y,2011,C_HTC,B1G,LV,151.1,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Latvia
A,P1Y,2011,C_HTC,B1G,LV,151.8,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Latvia
A,P1Y,2011,C_HTC,B1G,MT,,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Malta
A,P1Y,2011,C_HTC,B1G,MT,,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Malta
A,P1Y,2011,C_HTC,B1G,MT,,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Malta
A,P1Y,2011,C_HTC,B1G,MT,,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Malta
A,P1Y,2011,C_HTC,B1G,NL,1.2553907907289492501958348195162410637,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Netherlands
A,P1Y,2011,C_HTC,B1G,NL,10.46983304630011813433154471313283707425,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Netherlands
A,P1Y,2011,C_HTC,B1G,NL,7356,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Netherlands
A,P1Y,2011,C_HTC,B1G,NL,7356,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Netherlands
A,P1Y,2011,C_HTC,B1G,PL,0.7847269304273500688617130373483042522295,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Poland
A,P1Y,2011,C_HTC,B1G,PL,4.39182901494459283404007022097474358781,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Poland
A,P1Y,2011,C_HTC,B1G,PL,2619.3,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Poland
A,P1Y,2011,C_HTC,B1G,PL,10793,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Poland
A,P1Y,2011,C_HTC,B1G,PT,0.5712776766354242766735743361695004548162,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Portugal
A,P1Y,2011,C_HTC,B1G,PT,4.40807621641376341071455391069703174516,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Portugal
A,P1Y,2011,C_HTC,B1G,PT,880.5,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Portugal
A,P1Y,2011,C_HTC,B1G,PT,880.5,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Portugal
A,P1Y,2011,C_HTC,B1G,RO,1.94359460173005544253078846422636703887,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Romania
A,P1Y,2011,C_HTC,B1G,RO,6.86828096321184440799302409249175269676,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Romania
A,P1Y,2011,C_HTC,B1G,RO,2252.7,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Romania
A,P1Y,2011,C_HTC,B1G,RO,9549.6,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Romania
A,P1Y,2011,C_HTC,B1G,SE,0.6616192582485878338691282627005873416084,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Sweden
A,P1Y,2011,C_HTC,B1G,SE,4.01585112453480576216991380701488787925,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Sweden
A,P1Y,2011,C_HTC,B1G,SE,2413.9,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Sweden
A,P1Y,2011,C_HTC,B1G,SE,21797,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Sweden
A,P1Y,2011,C_HTC,B1G,SI,3.24896097093817893304654788211630307106,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Slovenia
A,P1Y,2011,C_HTC,B1G,SI,15.53290165804797818903821363481456237313,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovenia
A,P1Y,2011,C_HTC,B1G,SI,1048.3,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Slovenia
A,P1Y,2011,C_HTC,B1G,SI,1048.3,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovenia
A,P1Y,2011,C_HTC,B1G,SK,1.28501177966418608129838076362140533264,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,Slovakia
A,P1Y,2011,C_HTC,B1G,SK,6.3458963665184136413302759353021745487,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovakia
A,P1Y,2011,C_HTC,B1G,SK,824.7,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",Slovakia
A,P1Y,2011,C_HTC,B1G,SK,824.7,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovakia
A,P1Y,2011,C_HTC,B1G,UK,1.6931306671027129002177615202708203194,PERC_OF_TOTAL,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total value added,United Kingdom
A,P1Y,2011,C_HTC,B1G,UK,16.08295828164203100921820498127986737356,PERC_OF_MANUF,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross",Percentage of total manufacturing,United Kingdom
A,P1Y,2011,C_HTC,B1G,UK,25090,CP_MNAC,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million units of national currency",United Kingdom
A,P1Y,2011,C_HTC,B1G,UK,28909.6,CP_MEUR,Annual,Annual,Year 2011,High-technology manufacturing,"Value added, gross","Current prices, million euro",United Kingdom
A,P1Y,2011,C_HTC_M,B1G,AT,6.53268404219909986830870754402975354915,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Austria
A,P1Y,2011,C_HTC_M,B1G,AT,35.08336296356744132727905074444748842478,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Austria
A,P1Y,2011,C_HTC_M,B1G,AT,18056.6,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Austria
A,P1Y,2011,C_HTC_M,B1G,AT,18056.6,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Austria
A,P1Y,2011,C_HTC_M,B1G,BE,4.94566960479033364652426495833806888336,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Belgium
A,P1Y,2011,C_HTC_M,B1G,BE,34.19709478266415136260494434169733650695,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Belgium
A,P1Y,2011,C_HTC_M,B1G,BE,16622.9,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Belgium
A,P1Y,2011,C_HTC_M,B1G,BE,16622.9,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Belgium
A,P1Y,2011,C_HTC_M,B1G,BG,2.76759723877907460286656871170746583128,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Bulgaria
A,P1Y,2011,C_HTC_M,B1G,BG,18.36730939063879894024138946128937297616,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Bulgaria
A,P1Y,2011,C_HTC_M,B1G,BG,998.3,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Bulgaria
A,P1Y,2011,C_HTC_M,B1G,BG,1952.4,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Bulgaria
A,P1Y,2011,C_HTC_M,B1G,CY,0.4024076252834757106075332071546711681757,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Cyprus
A,P1Y,2011,C_HTC_M,B1G,CY,7.76741634668129456939111354909489851892,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Cyprus
A,P1Y,2011,C_HTC_M,B1G,CY,70.8,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Cyprus
A,P1Y,2011,C_HTC_M,B1G,CY,70.8,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Cyprus
A,P1Y,2011,C_HTC_M,B1G,CZ,10.02660132396712936929594626385108620397,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Czechia
A,P1Y,2011,C_HTC_M,B1G,CZ,40.96250944656802076602083173608753272072,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Czechia
A,P1Y,2011,C_HTC_M,B1G,CZ,14960,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Czechia
A,P1Y,2011,C_HTC_M,B1G,CZ,367868,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Czechia
A,P1Y,2011,C_HTC_M,B1G,DE,11.29333414388740907630332753125492380585,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Germany
A,P1Y,2011,C_HTC_M,B1G,DE,50.10825926442417080743062232562918816561,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Germany
A,P1Y,2011,C_HTC_M,B1G,DE,273084,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Germany
A,P1Y,2011,C_HTC_M,B1G,DE,273084,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Germany
A,P1Y,2011,C_HTC_M,B1G,DK,3.82959208145187718639657534854953931108,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Denmark
A,P1Y,2011,C_HTC_M,B1G,DK,29.92525808973412921656157988178649969679,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Denmark
A,P1Y,2011,C_HTC_M,B1G,DK,8191.8,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Denmark
A,P1Y,2011,C_HTC_M,B1G,DK,61034,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Denmark
A,P1Y,2011,C_HTC_M,B1G,EE,3.12299059853935550246035345160176793486,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Estonia
A,P1Y,2011,C_HTC_M,B1G,EE,18.9377770481037596453784271876539156132,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Estonia
A,P1Y,2011,C_HTC_M,B1G,EE,461.4,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Estonia
A,P1Y,2011,C_HTC_M,B1G,EE,461.4,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Estonia
A,P1Y,2011,C_HTC_M,B1G,EL,1.13429920782577218045745746588431394008,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Greece
A,P1Y,2011,C_HTC_M,B1G,EL,12.47138387871083987930321672970955022554,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Greece
A,P1Y,2011,C_HTC_M,B1G,EL,2021.1,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Greece
A,P1Y,2011,C_HTC_M,B1G,EL,2021.1,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Greece
A,P1Y,2011,C_HTC_M,B1G,ES,3.30858086650296509320686077579039397535,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Spain
A,P1Y,2011,C_HTC_M,B1G,ES,26.51449500482349286286564528524011183963,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Spain
A,P1Y,2011,C_HTC_M,B1G,ES,32432,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Spain
A,P1Y,2011,C_HTC_M,B1G,ES,32432,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Spain
A,P1Y,2011,C_HTC_M,B1G,EU28,5.51530835071188138219868714238186160313,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,European Union
A,P1Y,2011,C_HTC_M,B1G,EU28,35.28261652159880311591414342855261545835,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,European Union
A,P1Y,2011,C_HTC_M,B1G,EU28,653720.2,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",European Union
A,P1Y,2011,C_HTC_M,B1G,EU28,653720.2,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",European Union
A,P1Y,2011,C_HTC_M,B1G,FI,5.34318667933303415839564525623167796343,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Finland
A,P1Y,2011,C_HTC_M,B1G,FI,28.47558702944465150950428624673872530749,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Finland
A,P1Y,2011,C_HTC_M,B1G,FI,9168,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Finland
A,P1Y,2011,C_HTC_M,B1G,FI,9168,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Finland
A,P1Y,2011,C_HTC_M,B1G,FR,3.22782368982079787599474840999836090671,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,France
A,P1Y,2011,C_HTC_M,B1G,FR,27.88427388451688879750266370076826737948,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,France
A,P1Y,2011,C_HTC_M,B1G,FR,59669,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",France
A,P1Y,2011,C_HTC_M,B1G,FR,59669,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",France
A,P1Y,2011,C_HTC_M,B1G,HR,2.43863626284471041846560004591356250114,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Croatia
A,P1Y,2011,C_HTC_M,B1G,HR,15.13797123979790128254955305091333074232,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Croatia
A,P1Y,2011,C_HTC_M,B1G,HR,934.8,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Croatia
A,P1Y,2011,C_HTC_M,B1G,HR,6954.1,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Croatia
A,P1Y,2011,C_HTC_M,B1G,HU,7.94083659669873002376812996777534681538,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Hungary
A,P1Y,2011,C_HTC_M,B1G,HU,36.59415865397378243348712748278443511179,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Hungary
A,P1Y,2011,C_HTC_M,B1G,HU,6892.4,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Hungary
A,P1Y,2011,C_HTC_M,B1G,HU,1925541,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Hungary
A,P1Y,2011,C_HTC_M,B1G,IE,0.8129561908375616992965521958786902616263,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Ireland
A,P1Y,2011,C_HTC_M,B1G,IE,3.49181095771189094950760420968604744628,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Ireland
A,P1Y,2011,C_HTC_M,B1G,IE,1259.8,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Ireland
A,P1Y,2011,C_HTC_M,B1G,IE,1259.8,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Ireland
A,P1Y,2011,C_HTC_M,B1G,IT,4.69618363416002487178524477558805106279,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Italy
A,P1Y,2011,C_HTC_M,B1G,IT,29.67490758674130560103501142924683887557,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Italy
A,P1Y,2011,C_HTC_M,B1G,IT,69544.6,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Italy
A,P1Y,2011,C_HTC_M,B1G,IT,69544.6,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Italy
A,P1Y,2011,C_HTC_M,B1G,LT,3.59231115634053024796201674355273935444,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Lithuania
A,P1Y,2011,C_HTC_M,B1G,LT,17.60474047300467444002293777260326341947,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Lithuania
A,P1Y,2011,C_HTC_M,B1G,LT,1013.1,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Lithuania
A,P1Y,2011,C_HTC_M,B1G,LT,1013.1,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Lithuania
A,P1Y,2011,C_HTC_M,B1G,LU,0.2212240894189318258086166395621983014533,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Luxembourg
A,P1Y,2011,C_HTC_M,B1G,LU,4.01743858991186949184324020251265704107,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Luxembourg
A,P1Y,2011,C_HTC_M,B1G,LU,85.7,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Luxembourg
A,P1Y,2011,C_HTC_M,B1G,LU,85.7,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Luxembourg
A,P1Y,2011,C_HTC_M,B1G,LV,1.46261498501941107732863701562300974154,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Latvia
A,P1Y,2011,C_HTC_M,B1G,LV,11.08127386397012545630008811312046322326,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Latvia
A,P1Y,2011,C_HTC_M,B1G,LV,264.1,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Latvia
A,P1Y,2011,C_HTC_M,B1G,LV,265.4,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Latvia
A,P1Y,2011,C_HTC_M,B1G,MT,0.6751725165069751278359727945191878071787,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Malta
A,P1Y,2011,C_HTC_M,B1G,MT,5.2448900887003470883146934053220208253,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Malta
A,P1Y,2011,C_HTC_M,B1G,MT,40.8,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Malta
A,P1Y,2011,C_HTC_M,B1G,MT,40.8,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Malta
A,P1Y,2011,C_HTC_M,B1G,NL,4.10971528433167847933196007188289845773,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Netherlands
A,P1Y,2011,C_HTC_M,B1G,NL,34.27461250515948134758536272933005024267,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Netherlands
A,P1Y,2011,C_HTC_M,B1G,NL,24081,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Netherlands
A,P1Y,2011,C_HTC_M,B1G,NL,24081,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Netherlands
A,P1Y,2011,C_HTC_M,B1G,PL,4.53282937604427282360586113991375883091,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Poland
A,P1Y,2011,C_HTC_M,B1G,PL,25.36858466506707712737863491632335853441,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Poland
A,P1Y,2011,C_HTC_M,B1G,PL,15129.9,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Poland
A,P1Y,2011,C_HTC_M,B1G,PL,62344,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Poland
A,P1Y,2011,C_HTC_M,B1G,PT,2.22892371415483993195275102155218837306,PERC_OF_TOTAL,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Portugal
A,P1Y,2011,C_HTC_M,B1G,PT,17.1987564268800032040531272059154830861,PERC_OF_MANUF,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Portugal
A,P1Y,2011,C_HTC_M,B1G,PT,3435.4,CP_MEUR,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Portugal
A,P1Y,2011,C_HTC_M,B1G,PT,3435.4,CP_MNAC,Annual,Annual,Year 2011,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Portugal
